sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A1 F1 I1 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,16:10:41 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A1 F1 I2 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:25:36 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A2 F1 I1 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,16:54:40 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A2 F1 I2 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:17:48 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A3 F1 I1 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,13:29:43 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A3 F1 I2 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,13:36:23 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A4 F1 I1 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:08:56 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A4 F1 I2 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:58:57 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A5 F1 I1 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:45:45 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A5 F1 I2 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,15:29:59 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A6 F1 I1 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,12:51:11 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A6 F1 I2 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,14:33:54 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A7 F1 I1 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,14:25:33 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A7 F1 I2 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,13:34:28 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A8 F1 I1 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,14:58:53 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
A8 F1 I2 R1,clonal,,M9,glucose(1g/L),NH4Cl(1g/L),"KH2PO4(3g/L),Na2HPO4(6.78g/L)",MgSO4(1mM),CaCl2(0.1mM),,34,511145,E. coli K-12 MG1655 with all UAG stop codons replaced with UAA.,Illumina/ 150,NC_000913_3.gb,0.32.1,17:05:41 24 Jul 2018,C321,C321,Timothy Wannier,10.1073/pnas.1715530115
