sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A0 F0 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,12:59:59 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A0 F0 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,15:06:33 23 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A13 F16 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,05:22:29 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A13 F40 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,22:28:19 23 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A13 F40 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,13:33:14 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A13 F55 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,02:21:50 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A13 F55 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,09:07:51 23 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A13 F68 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,18:27:37 23 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A13 F68 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,07:53:04 23 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A15 F17 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,07:18:29 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A15 F17 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,04:47:39 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A15 F40 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,08:55:13 23 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A15 F40 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,23:26:05 23 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A15 F54 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,04:42:21 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A15 F54 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,07:47:36 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A15 F70 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,05:16:38 24 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A15 F70 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM2,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,08:39:44 23 May 2019,SNFM_STM_2,SNFM,Michael Salazar,10.1128/mSystems.00828-19
