sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A1 F280 I0 R1,population,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,23:19:40 02 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A2 F182 I0 R1,population,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,17:02:57 02 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A2 F182 I1 R1,clonal,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,10:12:31 08 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A3 F176 I0 R1,population,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,16:45:54 06 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A4 F195 I0 R1,population,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,00:26:48 03 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A4 F195 I0 R2,population,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,21:23:44 05 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A4 F195 I1 R1,clonal,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,01:11:34 08 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A5 F216 I0 R1,population,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,04:48:17 07 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A5 F216 I1 R1,clonal,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,23:41:27 07 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A6 F187 I0 R1,population,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,05:18:03 03 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A6 F187 I0 R2,population,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,22:46:03 05 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
A6 F187 I1 R1,clonal,,M9,glycerol(2.5),NH4Cl(1),"KH2PO4(3),Na2HPO4(6.8)",MgSO4(0.24),CaCl2(0.1),NaCl(0.5),37,511145,BOP27,Kapa/ ,/var/data/NC_000913_3.gb,0.33.1,08:27:44 08 Jan 2019,GYD_1500uL,GYD,Patrick Phaneuf,10.1128/AEM.03115-16 10.1186/s12864-020-06920-4
