sample_name,clonal_or_population,tech_rep_description,media_description,carbon_source,nitrogen_source,phosphorous_source,sulfur_source,calcium_source,supplement,temperature,strain,strain_details,taxonomy_id,reseq_reference,breseq_version,reseq_date,experiment,project,person,doi
A0 F0 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,11:50:52 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A0 F0 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,07:47:15 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A19 F18 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,16:45:09 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A19 F18 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,10:44:03 24 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A19 F42 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,08:46:09 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A19 F42 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,23:30:30 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A19 F57 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,09:13:16 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A19 F74 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,15:19:07 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A19 F74 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,09:11:02 24 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A21 F17 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,15:45:52 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A21 F17 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,07:59:08 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A21 F42 I0 R1,population,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,22:13:40 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
A21 F42 I1 R1,clonal,,MHB,,,,,,,37,451516,S. aureus TCH1516 STM3,,/var/data/TCH1516_HM_ALE_referencePlusProkka_Jan2019.gbk,0.33.1,15:33:51 23 May 2019,SNFM_STM_3,SNFM,Michael Salazar,10.1128/mSystems.00828-19
